subject_id,split,size,z,depth,slice_score,n_classes_in_slice,class_name,class_idx,area,area_frac
s1310,train,128,94,128,5.6767,8,lung_lower_lobe_right,46,139,0.00848
s1310,train,128,94,128,5.6767,8,lung_middle_lobe_right,47,132,0.00806
s1310,train,128,94,128,5.6767,8,lung_upper_lobe_right,49,80,0.00488
s1310,train,128,94,128,5.6767,8,heart,28,50,0.00305
s1310,train,128,94,128,5.6767,8,aorta,3,41,0.0025
s1310,train,128,94,128,5.6767,8,vertebrae_T7,112,30,0.00183
s1311,train,128,22,128,11.6074,18,liver,44,1079,0.06586
s1311,train,128,22,128,11.6074,18,lung_lower_lobe_right,46,526,0.0321
s1311,train,128,22,128,11.6074,18,heart,28,350,0.02136
s1311,train,128,22,128,11.6074,18,stomach,86,320,0.01953
s1311,train,128,22,128,11.6074,18,spleen,84,240,0.01465
s1311,train,128,22,128,11.6074,18,lung_lower_lobe_left,45,146,0.00891
s1311,train,128,22,128,11.6074,18,vertebrae_T10,115,142,0.00867
s1311,train,128,22,128,11.6074,18,costal_cartilages,16,134,0.00818
s1311,train,128,22,128,11.6074,18,autochthon_left,5,115,0.00702
s1311,train,128,22,128,11.6074,18,autochthon_right,6,90,0.00549
s1311,train,128,22,128,11.6074,18,lung_middle_lobe_right,47,82,0.005
s1311,train,128,22,128,11.6074,18,aorta,3,62,0.00378
s1311,train,128,22,128,11.6074,18,inferior_vena_cava,39,48,0.00293
s1311,train,128,22,128,11.6074,18,rib_left_10,63,28,0.00171
s1311,train,128,22,128,11.6074,18,rib_right_7,72,28,0.00171
s1311,train,128,22,128,11.6074,18,rib_right_8,73,26,0.00159
s1311,train,128,22,128,11.6074,18,rib_left_7,60,25,0.00153
s1311,train,128,22,128,11.6074,18,rib_right_9,74,25,0.00153
s1312,train,128,78,128,9.0545,12,liver,44,467,0.0285
s1312,train,128,78,128,9.0545,12,spleen,84,344,0.021
s1312,train,128,78,128,9.0545,12,colon,13,267,0.0163
s1312,train,128,78,128,9.0545,12,pancreas,50,111,0.00677
s1312,train,128,78,128,9.0545,12,vertebrae_T11,116,98,0.00598
s1312,train,128,78,128,9.0545,12,kidney_right,43,97,0.00592
s1312,train,128,78,128,9.0545,12,autochthon_right,6,88,0.00537
s1312,train,128,78,128,9.0545,12,autochthon_left,5,77,0.0047
s1312,train,128,78,128,9.0545,12,lung_lower_lobe_left,45,77,0.0047
s1312,train,128,78,128,9.0545,12,costal_cartilages,16,49,0.00299
s1312,train,128,78,128,9.0545,12,stomach,86,48,0.00293
s1312,train,128,78,128,9.0545,12,aorta,3,43,0.00262
s1314,train,128,65,128,4.6239,7,lung_lower_lobe_right,46,136,0.0083
s1314,train,128,65,128,4.6239,7,lung_upper_lobe_left,48,102,0.00623
s1314,train,128,65,128,4.6239,7,lung_middle_lobe_right,47,88,0.00537
s1314,train,128,65,128,4.6239,7,heart,28,75,0.00458
s1314,train,128,65,128,4.6239,7,lung_lower_lobe_left,45,68,0.00415
s1314,train,128,65,128,4.6239,7,aorta,3,34,0.00208
s1314,train,128,65,128,4.6239,7,lung_upper_lobe_right,49,33,0.00201
s1315,train,128,47,128,8.3228,16,small_bowel,82,508,0.03101
s1315,train,128,47,128,8.3228,16,colon,13,262,0.01599
s1315,train,128,47,128,8.3228,16,vertebrae_L5,104,249,0.0152
s1315,train,128,47,128,8.3228,16,hip_right,30,246,0.01501
s1315,train,128,47,128,8.3228,16,autochthon_right,6,208,0.0127
s1315,train,128,47,128,8.3228,16,iliopsoas_right,38,161,0.00983
s1315,train,128,47,128,8.3228,16,autochthon_left,5,148,0.00903
s1315,train,128,47,128,8.3228,16,iliopsoas_left,37,144,0.00879
s1315,train,128,47,128,8.3228,16,gluteus_medius_right,25,92,0.00562
s1315,train,128,47,128,8.3228,16,hip_left,29,81,0.00494
s1315,train,128,47,128,8.3228,16,vertebrae_L4,103,75,0.00458
s1315,train,128,47,128,8.3228,16,spinal_cord,83,45,0.00275
s1315,train,128,47,128,8.3228,16,iliac_vena_left,35,36,0.0022
s1315,train,128,47,128,8.3228,16,iliac_artery_right,34,35,0.00214
s1315,train,128,47,128,8.3228,16,iliac_vena_right,36,30,0.00183
s1315,train,128,47,128,8.3228,16,iliac_artery_left,33,28,0.00171
s1316,train,128,61,128,6.5706,12,lung_upper_lobe_left,48,299,0.01825
s1316,train,128,61,128,6.5706,12,lung_upper_lobe_right,49,188,0.01147
s1316,train,128,61,128,6.5706,12,scapula_right,80,117,0.00714
s1316,train,128,61,128,6.5706,12,scapula_left,79,106,0.00647
s1316,train,128,61,128,6.5706,12,vertebrae_T2,107,70,0.00427
s1316,train,128,61,128,6.5706,12,autochthon_right,6,69,0.00421
s1316,train,128,61,128,6.5706,12,autochthon_left,5,59,0.0036
s1316,train,128,61,128,6.5706,12,vertebrae_T3,108,59,0.0036
s1316,train,128,61,128,6.5706,12,subclavian_artery_right,88,41,0.0025
s1316,train,128,61,128,6.5706,12,thyroid_gland,90,40,0.00244
s1316,train,128,61,128,6.5706,12,trachea,91,33,0.00201
s1316,train,128,61,128,6.5706,12,rib_left_4,57,29,0.00177
s1317,train,128,68,128,11.3522,18,lung_lower_lobe_left,45,1293,0.07892
s1317,train,128,68,128,11.3522,18,lung_lower_lobe_right,46,1229,0.07501
s1317,train,128,68,128,11.3522,18,heart,28,955,0.05829
s1317,train,128,68,128,11.3522,18,vertebrae_T9,114,254,0.0155
s1317,train,128,68,128,11.3522,18,costal_cartilages,16,133,0.00812
s1317,train,128,68,128,11.3522,18,lung_upper_lobe_left,48,132,0.00806
s1317,train,128,68,128,11.3522,18,liver,44,121,0.00739
s1317,train,128,68,128,11.3522,18,autochthon_right,6,79,0.00482
s1317,train,128,68,128,11.3522,18,aorta,3,75,0.00458
s1317,train,128,68,128,11.3522,18,sternum,85,62,0.00378
s1317,train,128,68,128,11.3522,18,autochthon_left,5,59,0.0036
s1317,train,128,68,128,11.3522,18,rib_right_9,74,43,0.00262
s1317,train,128,68,128,11.3522,18,inferior_vena_cava,39,38,0.00232
s1317,train,128,68,128,11.3522,18,rib_left_8,61,33,0.00201
s1317,train,128,68,128,11.3522,18,scapula_right,80,33,0.00201
s1317,train,128,68,128,11.3522,18,lung_middle_lobe_right,47,31,0.00189
s1317,train,128,68,128,11.3522,18,rib_right_5,70,28,0.00171
s1317,train,128,68,128,11.3522,18,spinal_cord,83,25,0.00153
s1318,train,128,44,128,11.2245,20,lung_upper_lobe_right,49,1806,0.11023
s1318,train,128,44,128,11.2245,20,lung_upper_lobe_left,48,1249,0.07623
s1318,train,128,44,128,11.2245,20,lung_lower_lobe_left,45,582,0.03552
s1318,train,128,44,128,11.2245,20,lung_lower_lobe_right,46,176,0.01074
s1318,train,128,44,128,11.2245,20,aorta,3,163,0.00995
s1318,train,128,44,128,11.2245,20,heart,28,99,0.00604
s1318,train,128,44,128,11.2245,20,rib_left_7,60,91,0.00555
s1318,train,128,44,128,11.2245,20,autochthon_left,5,61,0.00372
s1318,train,128,44,128,11.2245,20,rib_right_7,72,60,0.00366
s1318,train,128,44,128,11.2245,20,vertebrae_T6,111,54,0.0033
s1318,train,128,44,128,11.2245,20,autochthon_right,6,53,0.00323
s1318,train,128,44,128,11.2245,20,costal_cartilages,16,53,0.00323
s1318,train,128,44,128,11.2245,20,trachea,91,53,0.00323
s1318,train,128,44,128,11.2245,20,superior_vena_cava,89,46,0.00281
s1318,train,128,44,128,11.2245,20,scapula_right,80,45,0.00275
s1318,train,128,44,128,11.2245,20,sternum,85,41,0.0025
s1318,train,128,44,128,11.2245,20,scapula_left,79,39,0.00238
s1318,train,128,44,128,11.2245,20,vertebrae_T7,112,33,0.00201
s1318,train,128,44,128,11.2245,20,rib_left_6,59,28,0.00171
s1318,train,128,44,128,11.2245,20,rib_right_6,71,25,0.00153
s1319,train,128,93,128,6.4334,7,lung_lower_lobe_right,46,240,0.01465
s1319,train,128,93,128,6.4334,7,lung_upper_lobe_left,48,233,0.01422
s1319,train,128,93,128,6.4334,7,lung_middle_lobe_right,47,200,0.01221
s1319,train,128,93,128,6.4334,7,lung_lower_lobe_left,45,148,0.00903
s1319,train,128,93,128,6.4334,7,lung_upper_lobe_right,49,119,0.00726
s1319,train,128,93,128,6.4334,7,heart,28,102,0.00623
s1319,train,128,93,128,6.4334,7,aorta,3,68,0.00415
s1321,train,128,58,128,5.1619,8,lung_lower_lobe_right,46,220,0.01343
s1321,train,128,58,128,5.1619,8,lung_middle_lobe_right,47,143,0.00873
s1321,train,128,58,128,5.1619,8,lung_upper_lobe_left,48,114,0.00696
s1321,train,128,58,128,5.1619,8,lung_lower_lobe_left,45,113,0.0069
s1321,train,128,58,128,5.1619,8,heart,28,79,0.00482
s1321,train,128,58,128,5.1619,8,vertebrae_T9,114,35,0.00214
s1321,train,128,58,128,5.1619,8,aorta,3,27,0.00165
s1321,train,128,58,128,5.1619,8,costal_cartilages,16,26,0.00159
s1322,test,128,94,128,10.0228,17,liver,44,649,0.03961
s1322,test,128,94,128,10.0228,17,kidney_left,42,165,0.01007
s1322,test,128,94,128,10.0228,17,kidney_right,43,161,0.00983
s1322,test,128,94,128,10.0228,17,colon,13,151,0.00922
s1322,test,128,94,128,10.0228,17,vertebrae_L1,100,149,0.00909
s1322,test,128,94,128,10.0228,17,small_bowel,82,148,0.00903
s1322,test,128,94,128,10.0228,17,gallbladder,21,120,0.00732
s1322,test,128,94,128,10.0228,17,autochthon_left,5,115,0.00702
s1322,test,128,94,128,10.0228,17,stomach,86,99,0.00604
s1322,test,128,94,128,10.0228,17,autochthon_right,6,94,0.00574
s1322,test,128,94,128,10.0228,17,spleen,84,87,0.00531
s1322,test,128,94,128,10.0228,17,pancreas,50,56,0.00342
s1322,test,128,94,128,10.0228,17,portal_vein_and_splenic_vein,51,37,0.00226
s1322,test,128,94,128,10.0228,17,inferior_vena_cava,39,35,0.00214
s1322,test,128,94,128,10.0228,17,duodenum,17,30,0.00183
s1322,test,128,94,128,10.0228,17,aorta,3,28,0.00171
s1322,test,128,94,128,10.0228,17,costal_cartilages,16,25,0.00153
s1323,test,128,57,128,14.6038,27,lung_upper_lobe_left,48,1195,0.07294
s1323,test,128,57,128,14.6038,27,lung_lower_lobe_right,46,1104,0.06738
s1323,test,128,57,128,14.6038,27,lung_lower_lobe_left,45,1035,0.06317
s1323,test,128,57,128,14.6038,27,lung_upper_lobe_right,49,713,0.04352
s1323,test,128,57,128,14.6038,27,lung_middle_lobe_right,47,642,0.03918
s1323,test,128,57,128,14.6038,27,heart,28,301,0.01837
s1323,test,128,57,128,14.6038,27,aorta,3,295,0.01801
s1323,test,128,57,128,14.6038,27,vertebrae_T8,113,247,0.01508
s1323,test,128,57,128,14.6038,27,costal_cartilages,16,159,0.0097
s1323,test,128,57,128,14.6038,27,pulmonary_vein,53,108,0.00659
s1323,test,128,57,128,14.6038,27,autochthon_left,5,107,0.00653
s1323,test,128,57,128,14.6038,27,atrial_appendage_left,4,99,0.00604
s1323,test,128,57,128,14.6038,27,autochthon_right,6,85,0.00519
s1323,test,128,57,128,14.6038,27,sternum,85,63,0.00385
s1323,test,128,57,128,14.6038,27,rib_left_8,61,51,0.00311
s1323,test,128,57,128,14.6038,27,scapula_right,80,45,0.00275
s1323,test,128,57,128,14.6038,27,rib_right_4,69,42,0.00256
s1323,test,128,57,128,14.6038,27,rib_left_6,59,41,0.0025
s1323,test,128,57,128,14.6038,27,esophagus,18,40,0.00244
s1323,test,128,57,128,14.6038,27,rib_left_7,60,39,0.00238
s1323,test,128,57,128,14.6038,27,rib_right_7,72,37,0.00226
s1323,test,128,57,128,14.6038,27,rib_right_5,70,36,0.0022
s1323,test,128,57,128,14.6038,27,spinal_cord,83,35,0.00214
s1323,test,128,57,128,14.6038,27,rib_right_6,71,34,0.00208
s1323,test,128,57,128,14.6038,27,rib_right_8,73,33,0.00201
s1323,test,128,57,128,14.6038,27,rib_left_5,58,32,0.00195
s1323,test,128,57,128,14.6038,27,superior_vena_cava,89,27,0.00165
s1325,train,128,35,128,1.8077,4,skull,81,662,0.04041
s1325,train,128,35,128,1.8077,4,vertebrae_C1,93,248,0.01514
s1325,train,128,35,128,1.8077,4,spinal_cord,83,131,0.008
s1325,train,128,35,128,1.8077,4,brain,10,70,0.00427
s1326,train,128,97,128,7.2466,9,lung_lower_lobe_right,46,295,0.01801
s1326,train,128,97,128,7.2466,9,lung_upper_lobe_left,48,294,0.01794
s1326,train,128,97,128,7.2466,9,lung_upper_lobe_right,49,253,0.01544
s1326,train,128,97,128,7.2466,9,lung_lower_lobe_left,45,231,0.0141
s1326,train,128,97,128,7.2466,9,lung_middle_lobe_right,47,173,0.01056
s1326,train,128,97,128,7.2466,9,heart,28,109,0.00665
s1326,train,128,97,128,7.2466,9,aorta,3,66,0.00403
s1326,train,128,97,128,7.2466,9,costal_cartilages,16,58,0.00354
s1326,train,128,97,128,7.2466,9,vertebrae_T7,112,52,0.00317
s1327,train,128,51,128,13.4289,21,lung_upper_lobe_left,48,1407,0.08588
s1327,train,128,51,128,13.4289,21,lung_lower_lobe_right,46,1107,0.06757
s1327,train,128,51,128,13.4289,21,lung_upper_lobe_right,49,957,0.05841
s1327,train,128,51,128,13.4289,21,lung_lower_lobe_left,45,782,0.04773
s1327,train,128,51,128,13.4289,21,lung_middle_lobe_right,47,576,0.03516
s1327,train,128,51,128,13.4289,21,aorta,3,263,0.01605
s1327,train,128,51,128,13.4289,21,heart,28,203,0.01239
s1327,train,128,51,128,13.4289,21,vertebrae_T8,113,203,0.01239
s1327,train,128,51,128,13.4289,21,costal_cartilages,16,117,0.00714
s1327,train,128,51,128,13.4289,21,rib_right_9,74,90,0.00549
s1327,train,128,51,128,13.4289,21,pulmonary_vein,53,80,0.00488
s1327,train,128,51,128,13.4289,21,autochthon_left,5,65,0.00397
s1327,train,128,51,128,13.4289,21,autochthon_right,6,65,0.00397
s1327,train,128,51,128,13.4289,21,atrial_appendage_left,4,61,0.00372
s1327,train,128,51,128,13.4289,21,sternum,85,59,0.0036
s1327,train,128,51,128,13.4289,21,rib_left_9,62,49,0.00299
s1327,train,128,51,128,13.4289,21,scapula_left,79,40,0.00244
s1327,train,128,51,128,13.4289,21,scapula_right,80,34,0.00208
s1327,train,128,51,128,13.4289,21,rib_left_7,60,30,0.00183
s1327,train,128,51,128,13.4289,21,spinal_cord,83,26,0.00159
s1327,train,128,51,128,13.4289,21,superior_vena_cava,89,26,0.00159
s1328,train,128,54,128,0.6103,2,skull,81,433,0.02643
s1328,train,128,54,128,0.6103,2,brain,10,172,0.0105
s1329,train,128,21,128,9.9708,16,liver,44,754,0.04602
s1329,train,128,21,128,9.9708,16,stomach,86,218,0.01331
s1329,train,128,21,128,9.9708,16,autochthon_right,6,159,0.0097
s1329,train,128,21,128,9.9708,16,kidney_right,43,154,0.0094
s1329,train,128,21,128,9.9708,16,autochthon_left,5,143,0.00873
s1329,train,128,21,128,9.9708,16,small_bowel,82,135,0.00824
s1329,train,128,21,128,9.9708,16,vertebrae_L3,102,135,0.00824
s1329,train,128,21,128,9.9708,16,kidney_left,42,127,0.00775
s1329,train,128,21,128,9.9708,16,colon,13,105,0.00641
s1329,train,128,21,128,9.9708,16,spleen,84,98,0.00598
s1329,train,128,21,128,9.9708,16,pancreas,50,84,0.00513
s1329,train,128,21,128,9.9708,16,duodenum,17,59,0.0036
s1329,train,128,21,128,9.9708,16,iliopsoas_left,37,33,0.00201
s1329,train,128,21,128,9.9708,16,inferior_vena_cava,39,33,0.00201
s1329,train,128,21,128,9.9708,16,gallbladder,21,27,0.00165
s1329,train,128,21,128,9.9708,16,vertebrae_L2,101,27,0.00165
s1330,train,128,72,128,13.4453,25,lung_upper_lobe_left,48,1450,0.0885
s1330,train,128,72,128,13.4453,25,lung_middle_lobe_right,47,932,0.05688
s1330,train,128,72,128,13.4453,25,lung_lower_lobe_right,46,798,0.04871
s1330,train,128,72,128,13.4453,25,lung_upper_lobe_right,49,407,0.02484
s1330,train,128,72,128,13.4453,25,lung_lower_lobe_left,45,285,0.0174
s1330,train,128,72,128,13.4453,25,heart,28,268,0.01636
s1330,train,128,72,128,13.4453,25,aorta,3,215,0.01312
s1330,train,128,72,128,13.4453,25,vertebrae_T7,112,187,0.01141
s1330,train,128,72,128,13.4453,25,costal_cartilages,16,109,0.00665
s1330,train,128,72,128,13.4453,25,rib_left_8,61,101,0.00616
s1330,train,128,72,128,13.4453,25,atrial_appendage_left,4,80,0.00488
s1330,train,128,72,128,13.4453,25,autochthon_left,5,69,0.00421
s1330,train,128,72,128,13.4453,25,pulmonary_vein,53,62,0.00378
s1330,train,128,72,128,13.4453,25,superior_vena_cava,89,56,0.00342
s1330,train,128,72,128,13.4453,25,autochthon_right,6,53,0.00323
s1330,train,128,72,128,13.4453,25,rib_right_8,73,51,0.00311
s1330,train,128,72,128,13.4453,25,sternum,85,41,0.0025
s1330,train,128,72,128,13.4453,25,rib_right_7,72,39,0.00238
s1330,train,128,72,128,13.4453,25,rib_right_6,71,37,0.00226
s1330,train,128,72,128,13.4453,25,rib_left_7,60,34,0.00208
s1330,train,128,72,128,13.4453,25,rib_right_5,70,34,0.00208
s1330,train,128,72,128,13.4453,25,vertebrae_T8,113,30,0.00183
s1330,train,128,72,128,13.4453,25,rib_left_6,59,29,0.00177
s1330,train,128,72,128,13.4453,25,rib_left_5,58,28,0.00171
s1330,train,128,72,128,13.4453,25,spinal_cord,83,28,0.00171
s1331,train,128,98,128,11.6102,18,liver,44,1446,0.08826
s1331,train,128,98,128,11.6102,18,spleen,84,438,0.02673
s1331,train,128,98,128,11.6102,18,stomach,86,313,0.0191
s1331,train,128,98,128,11.6102,18,colon,13,275,0.01678
s1331,train,128,98,128,11.6102,18,autochthon_left,5,236,0.0144
s1331,train,128,98,128,11.6102,18,kidney_right,43,214,0.01306
s1331,train,128,98,128,11.6102,18,kidney_left,42,196,0.01196
s1331,train,128,98,128,11.6102,18,autochthon_right,6,166,0.01013
s1331,train,128,98,128,11.6102,18,pancreas,50,157,0.00958
s1331,train,128,98,128,11.6102,18,vertebrae_L2,101,111,0.00677
s1331,train,128,98,128,11.6102,18,vertebrae_L1,100,100,0.0061
s1331,train,128,98,128,11.6102,18,portal_vein_and_splenic_vein,51,87,0.00531
s1331,train,128,98,128,11.6102,18,inferior_vena_cava,39,61,0.00372
s1331,train,128,98,128,11.6102,18,costal_cartilages,16,54,0.0033
s1331,train,128,98,128,11.6102,18,iliopsoas_left,37,51,0.00311
s1331,train,128,98,128,11.6102,18,aorta,3,46,0.00281
s1331,train,128,98,128,11.6102,18,iliopsoas_right,38,38,0.00232
s1331,train,128,98,128,11.6102,18,spinal_cord,83,28,0.00171
s1332,train,128,81,128,9.6383,16,lung_upper_lobe_left,48,626,0.03821
s1332,train,128,81,128,9.6383,16,lung_middle_lobe_right,47,463,0.02826
s1332,train,128,81,128,9.6383,16,lung_lower_lobe_right,46,434,0.02649
s1332,train,128,81,128,9.6383,16,lung_lower_lobe_left,45,249,0.0152
s1332,train,128,81,128,9.6383,16,lung_upper_lobe_right,49,210,0.01282
s1332,train,128,81,128,9.6383,16,aorta,3,179,0.01093
s1332,train,128,81,128,9.6383,16,heart,28,104,0.00635
s1332,train,128,81,128,9.6383,16,vertebrae_T8,113,97,0.00592
s1332,train,128,81,128,9.6383,16,pulmonary_vein,53,53,0.00323
s1332,train,128,81,128,9.6383,16,autochthon_left,5,50,0.00305
s1332,train,128,81,128,9.6383,16,atrial_appendage_left,4,44,0.00269
s1332,train,128,81,128,9.6383,16,costal_cartilages,16,36,0.0022
s1332,train,128,81,128,9.6383,16,rib_right_8,73,33,0.00201
s1332,train,128,81,128,9.6383,16,sternum,85,31,0.00189
s1332,train,128,81,128,9.6383,16,autochthon_right,6,27,0.00165
s1332,train,128,81,128,9.6383,16,superior_vena_cava,89,27,0.00165
s1333,train,128,82,128,10.894,16,lung_upper_lobe_left,48,3211,0.19598
s1333,train,128,82,128,10.894,16,lung_lower_lobe_right,46,2165,0.13214
s1333,train,128,82,128,10.894,16,lung_lower_lobe_left,45,1765,0.10773
s1333,train,128,82,128,10.894,16,lung_upper_lobe_right,49,1225,0.07477
s1333,train,128,82,128,10.894,16,lung_middle_lobe_right,47,1057,0.06451
s1333,train,128,82,128,10.894,16,heart,28,653,0.03986
s1333,train,128,82,128,10.894,16,aorta,3,630,0.03845
s1333,train,128,82,128,10.894,16,costal_cartilages,16,439,0.02679
s1333,train,128,82,128,10.894,16,vertebrae_T8,113,327,0.01996
s1333,train,128,82,128,10.894,16,pulmonary_vein,53,133,0.00812
s1333,train,128,82,128,10.894,16,sternum,85,120,0.00732
s1333,train,128,82,128,10.894,16,atrial_appendage_left,4,105,0.00641
s1333,train,128,82,128,10.894,16,esophagus,18,49,0.00299
s1333,train,128,82,128,10.894,16,rib_left_7,60,48,0.00293
s1333,train,128,82,128,10.894,16,rib_left_5,58,47,0.00287
s1333,train,128,82,128,10.894,16,superior_vena_cava,89,44,0.00269
s1334,train,128,89,128,6.2628,8,lung_upper_lobe_left,48,245,0.01495
s1334,train,128,89,128,6.2628,8,lung_middle_lobe_right,47,201,0.01227
s1334,train,128,89,128,6.2628,8,lung_lower_lobe_right,46,156,0.00952
s1334,train,128,89,128,6.2628,8,lung_lower_lobe_left,45,124,0.00757
s1334,train,128,89,128,6.2628,8,lung_upper_lobe_right,49,103,0.00629
s1334,train,128,89,128,6.2628,8,heart,28,95,0.0058
s1334,train,128,89,128,6.2628,8,aorta,3,69,0.00421
s1334,train,128,89,128,6.2628,8,vertebrae_T8,113,50,0.00305
s1335,train,128,4,128,10.2049,18,lung_upper_lobe_right,49,1058,0.06458
s1335,train,128,4,128,10.2049,18,lung_upper_lobe_left,48,679,0.04144
s1335,train,128,4,128,10.2049,18,vertebrae_T2,107,340,0.02075
s1335,train,128,4,128,10.2049,18,autochthon_right,6,277,0.01691
s1335,train,128,4,128,10.2049,18,autochthon_left,5,270,0.01648
s1335,train,128,4,128,10.2049,18,vertebrae_T1,106,105,0.00641
s1335,train,128,4,128,10.2049,18,subclavian_artery_right,88,97,0.00592
s1335,train,128,4,128,10.2049,18,trachea,91,96,0.00586
s1335,train,128,4,128,10.2049,18,rib_left_3,56,93,0.00568
s1335,train,128,4,128,10.2049,18,rib_right_3,68,82,0.005
s1335,train,128,4,128,10.2049,18,clavicula_left,11,80,0.00488
s1335,train,128,4,128,10.2049,18,clavicula_right,12,77,0.0047
s1335,train,128,4,128,10.2049,18,spinal_cord,83,73,0.00446
s1335,train,128,4,128,10.2049,18,esophagus,18,46,0.00281
s1335,train,128,4,128,10.2049,18,rib_left_1,54,38,0.00232
s1335,train,128,4,128,10.2049,18,rib_right_1,66,31,0.00189
s1335,train,128,4,128,10.2049,18,rib_right_2,67,31,0.00189
s1335,train,128,4,128,10.2049,18,rib_left_2,55,27,0.00165
s1336,train,128,63,128,8.6685,14,liver,44,325,0.01984
s1336,train,128,63,128,8.6685,14,stomach,86,212,0.01294
s1336,train,128,63,128,8.6685,14,spleen,84,103,0.00629
s1336,train,128,63,128,8.6685,14,colon,13,96,0.00586
s1336,train,128,63,128,8.6685,14,autochthon_left,5,94,0.00574
s1336,train,128,63,128,8.6685,14,autochthon_right,6,92,0.00562
s1336,train,128,63,128,8.6685,14,vertebrae_L2,101,81,0.00494
s1336,train,128,63,128,8.6685,14,kidney_right,43,80,0.00488
s1336,train,128,63,128,8.6685,14,kidney_left,42,77,0.0047
s1336,train,128,63,128,8.6685,14,small_bowel,82,74,0.00452
s1336,train,128,63,128,8.6685,14,pancreas,50,63,0.00385
s1336,train,128,63,128,8.6685,14,gallbladder,21,48,0.00293
s1336,train,128,63,128,8.6685,14,duodenum,17,28,0.00171
s1336,train,128,63,128,8.6685,14,iliopsoas_right,38,27,0.00165
s1337,val,128,64,128,11.0623,16,lung_upper_lobe_right,49,1016,0.06201
s1337,val,128,64,128,11.0623,16,lung_upper_lobe_left,48,912,0.05566
s1337,val,128,64,128,11.0623,16,lung_lower_lobe_right,46,664,0.04053
s1337,val,128,64,128,11.0623,16,lung_lower_lobe_left,45,615,0.03754
s1337,val,128,64,128,11.0623,16,vertebrae_T8,113,160,0.00977
s1337,val,128,64,128,11.0623,16,costal_cartilages,16,143,0.00873
s1337,val,128,64,128,11.0623,16,aorta,3,140,0.00854
s1337,val,128,64,128,11.0623,16,heart,28,130,0.00793
s1337,val,128,64,128,11.0623,16,lung_middle_lobe_right,47,111,0.00677
s1337,val,128,64,128,11.0623,16,autochthon_right,6,79,0.00482
s1337,val,128,64,128,11.0623,16,autochthon_left,5,76,0.00464
s1337,val,128,64,128,11.0623,16,sternum,85,47,0.00287
s1337,val,128,64,128,11.0623,16,rib_left_8,61,39,0.00238
s1337,val,128,64,128,11.0623,16,pulmonary_vein,53,33,0.00201
s1337,val,128,64,128,11.0623,16,rib_right_8,73,31,0.00189
s1337,val,128,64,128,11.0623,16,scapula_right,80,26,0.00159
s1338,train,128,79,128,9.5133,15,lung_upper_lobe_left,48,728,0.04443
s1338,train,128,79,128,9.5133,15,lung_lower_lobe_right,46,440,0.02686
s1338,train,128,79,128,9.5133,15,lung_lower_lobe_left,45,334,0.02039
s1338,train,128,79,128,9.5133,15,lung_middle_lobe_right,47,300,0.01831
s1338,train,128,79,128,9.5133,15,heart,28,229,0.01398
s1338,train,128,79,128,9.5133,15,aorta,3,218,0.01331
s1338,train,128,79,128,9.5133,15,lung_upper_lobe_right,49,188,0.01147
s1338,train,128,79,128,9.5133,15,vertebrae_T6,111,179,0.01093
s1338,train,128,79,128,9.5133,15,pulmonary_vein,53,58,0.00354
s1338,train,128,79,128,9.5133,15,rib_left_6,59,58,0.00354
s1338,train,128,79,128,9.5133,15,atrial_appendage_left,4,55,0.00336
s1338,train,128,79,128,9.5133,15,autochthon_left,5,53,0.00323
s1338,train,128,79,128,9.5133,15,autochthon_right,6,50,0.00305
s1338,train,128,79,128,9.5133,15,rib_right_6,71,46,0.00281
s1338,train,128,79,128,9.5133,15,superior_vena_cava,89,25,0.00153
s1339,train,128,93,128,7.7512,10,liver,44,413,0.02521
s1339,train,128,93,128,7.7512,10,stomach,86,232,0.01416
s1339,train,128,93,128,7.7512,10,colon,13,221,0.01349
s1339,train,128,93,128,7.7512,10,spleen,84,156,0.00952
s1339,train,128,93,128,7.7512,10,kidney_left,42,100,0.0061
s1339,train,128,93,128,7.7512,10,kidney_right,43,89,0.00543
s1339,train,128,93,128,7.7512,10,autochthon_left,5,78,0.00476
s1339,train,128,93,128,7.7512,10,autochthon_right,6,77,0.0047
s1339,train,128,93,128,7.7512,10,vertebrae_L1,100,68,0.00415
s1339,train,128,93,128,7.7512,10,inferior_vena_cava,39,26,0.00159
s1340,train,128,78,128,7.2592,12,lung_lower_lobe_left,45,349,0.0213
s1340,train,128,78,128,7.2592,12,lung_lower_lobe_right,46,342,0.02087
s1340,train,128,78,128,7.2592,12,liver,44,295,0.01801
s1340,train,128,78,128,7.2592,12,heart,28,159,0.0097
s1340,train,128,78,128,7.2592,12,vertebrae_T11,116,94,0.00574
s1340,train,128,78,128,7.2592,12,lung_upper_lobe_left,48,76,0.00464
s1340,train,128,78,128,7.2592,12,lung_middle_lobe_right,47,65,0.00397
s1340,train,128,78,128,7.2592,12,stomach,86,61,0.00372
s1340,train,128,78,128,7.2592,12,costal_cartilages,16,48,0.00293
s1340,train,128,78,128,7.2592,12,autochthon_left,5,32,0.00195
s1340,train,128,78,128,7.2592,12,autochthon_right,6,32,0.00195
s1340,train,128,78,128,7.2592,12,aorta,3,31,0.00189
s1341,train,128,40,128,4.667,9,humerus_right,32,216,0.01318
s1341,train,128,40,128,4.667,9,vertebrae_C7,99,108,0.00659
s1341,train,128,40,128,4.667,9,humerus_left,31,106,0.00647
